T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
28,Antigua and Barbuda,2009,Public expenditure on education (% of GDP),2.5172,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.5804,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,All staff compensation as % of total expenditure in public institutions (%),87.5775,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Capital expenditure as % of total expenditure in public institutions (%),0.8422,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Expenditure by level of education: pre-primary (as % of government expenditure),8.3006,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Expenditure by level of education: primary (as % of government expenditure),36.6955,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Expenditure by level of education: secondary (as % of government expenditure),37.7991,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Expenditure by level of education: tertiary (as % of government expenditure),17.2048,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Government expenditure on education (% of government expenditure),15.1393,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2004,Public expenditure on education (% of GDP),3.4865,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Expenditure by level of education: pre-primary (as % of government expenditure),7.8752,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Expenditure by level of education: primary (as % of government expenditure),34.1957,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Expenditure by level of education: secondary (as % of government expenditure),41.6871,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Expenditure by level of education: tertiary (as % of government expenditure),16.2420,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Government expenditure on education (% of government expenditure),15.8032,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2005,Public expenditure on education (% of GDP),3.8600,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),9.9087,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,All staff compensation as % of total expenditure in public institutions (%),85.8718,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Capital expenditure as % of total expenditure in public institutions (%),4.2195,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Expenditure by level of education: pre-primary (as % of government expenditure),7.4370,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Expenditure by level of education: primary (as % of government expenditure),33.0549,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Expenditure by level of education: secondary (as % of government expenditure),39.6500,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Expenditure by level of education: tertiary (as % of government expenditure),19.8581,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Government expenditure on education (% of government expenditure),15.0480,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2010,Public expenditure on education (% of GDP),5.0197,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),7.2126,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,All staff compensation as % of total expenditure in public institutions (%),82.0145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Capital expenditure as % of total expenditure in public institutions (%),10.7729,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Expenditure by level of education: pre-primary (as % of government expenditure),8.0902,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Expenditure by level of education: primary (as % of government expenditure),30.0413,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Expenditure by level of education: secondary (as % of government expenditure),41.3327,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Expenditure by level of education: tertiary (as % of government expenditure),20.5357,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
32,Argentina,2015,Government expenditure on education (% of government expenditure),13.9633,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
